9.22	9.72	304	0.28	8.98	277	1.85
9.6	8.8	310	-0.11	8.79	286	1.01
9.09	8.15	324	-0.83	8.58	304	1.17
8.45	7.58	333	-1.39	6	303	0.39
8.14	7.35	346	-1.33	6.31	309	0.07
8.17	6.46	350	-1.72	6.08	327	-0.74
7.68	6.56	351	-2.33	5.28	337	-1.43
7	6.85	5	-2.06	5.52	345	-2.36
6.4	6.79	358	-3	5.24	342	-3.03
5.56	5.92	20	-3.56	5.54	343	-3.15
6.63	5.99	40	-3.72	6.09	343	-3.15
6.49	5.72	61	-3.28	4	5	-2.54
5.85	4.89	67	-2.22	2.65	20	-0.74
4.97	3.59	46	-1.22	2.65	12	0.82
5.26	4.25	42	-0.78	2.72	10	1.57
6.22	5.21	36	-0.33	2.79	8	1.97
6.47	4.98	40	0.28	4.41	8	1.93
6.76	4.38	27	0.83	4.75	14	1.49
7.96	5.83	21	0.78	4.95	8	1.49
8.19	7.81	26	-0.83	5.34	13	1.25
8.43	7.81	31	-1.78	5.98	13	0.46
8.85	7.68	33	-1.5	8.3	0	-0.82
9.78	9.35	35	-1.56	7.16	5	-0.82
9.88	9.44	34	-1.83	7.07	11	-1.01
11.22	10.28	36	-2.44	8.55	5	-1.21
11.38	9.79	30	-3.61	9.82	2	-2.16
11.51	8.66	29	-4.28	10.24	357	-2.99
10.7	8.39	31	-5.22	7.99	359	-4.42
9.67	7.83	22	-6.28	5.01	347	-5.55
7.79	6.94	13	-6.83	4.69	328	-6.93
5.25	5.67	359	-7.56	5.63	322	-7.21
5.57	4.79	346	-7.89	7.03	322	-7.11
5.99	6.37	348	-8	7.16	316	-7.57
7.43	6.8	348	-7.94	7.27	317	-7.61
5.62	5.95	356	-7.94	5.31	316	-6.67
5.92	5.17	3	-7.22	5.13	325	-5.59
4.31	3.08	357	-4.94	4.1	328	-4.63
3.3	2.93	347	-2.39	3.48	331	-3.56
3.59	4.25	348	-2.89	4.01	325	-2.99
3.68	4.51	359	-3.22	4.71	323	-2.51
4.14	2.65	21	-3.22	4.26	320	-2.24
4.27	2.96	357	-2.39	3.85	324	-2.09
3.19	2.68	348	-1.56	3.13	327	-2.05
3.04	1.74	337	-1.28	2.68	318	-2.32
2.71	1.65	319	-1.72	2.51	314	-2.96
2.65	0.79	321	-4.67	2.31	323	-3.63
2.54	1.3	288	-4.72	1.85	326	-4.08
2.92	2.4	250	-4.5	0.59	317	-4.19
3.21	3.04	254	-4.89	0.35	317	-4.85
3.49	3	249	-5.22	0.48	291	-4.6
2.54	3.26	247	-5.61	0.39	287	-5.77
3.05	3.8	241	-5.89	1.81	199	-6.49
3.17	4.7	235	-5.89	3.13	183	-6.92
4.21	4.8	234	-6	4.22	196	-6.96
5.58	4.52	254	-5.39	5	206	-6.64
5.67	2.38	281	-5.39	4.87	208	-6.61
4.53	1.99	236	-5.89	4.32	197	-6.21
2.98	1.5	247	-4.72	3.86	186	-5.44
1.65	3.57	190	-4.61	3.72	178	-4.78
1.69	4.18	191	-3.56	4.17	174	-3.48
1.69	4.18	215	-2.5	3.98	199	-2.12
2.42	4.56	216	-1.44	3.57	191	-0.35
4.38	4.74	226	-0.72	4.32	192	0.42
4.6	4.84	228	0.06	4.19	196	0.9
4.97	4.26	232	0.83	3.66	195	1.49
4.33	3.61	253	1.5	3.49	217	1.85
3.75	3.39	275	1.67	3.01	217	2.01
3.43	2	274	2.11	2.81	200	2.01
3.39	0.73	268	1.61	3.81	192	0.89
3.63	2.81	224	-0.44	4	193	-0.16
4.33	3.76	217	-0.89	4.28	185	-1.09
4.78	4.37	214	-1.11	4.05	184	-1.05
4.8	5.17	218	-2	4.31	186	-1.63
4.83	6.71	217	-2.78	6.46	189	-2.69
6.84	7.39	220	-3.28	7.22	202	-3.56
8.42	7.16	224	-3.94	7.4	202	-4.08
8.52	6.98	225	-4.28	6.84	199	-4.71
7.77	5.83	222	-4.61	5.85	194	-5.81
7.21	6.18	215	-5.22	3.72	191	-4.86
7.73	7.99	203	-7.39	3.47	191	-4.74
8.3	6.07	211	-7.11	3.65	191	-4.19
8.29	4.27	211	-5.83	3.56	191	-3.97
8.63	4.16	211	-5.5	3.42	191	-3.44
6.45	4.67	211	-4.61	4.08	191	-2.88
5.67	4.77	211	-3.17	4.26	191	-2.05
5.89	4.63	210	-1.89	5.16	182	-0.67
5.8	5.31	187	-0.5	7.34	167	0.82
6.25	7.63	185	-0.11	7.63	165	1.41
6.32	8.96	186	0.56	7.39	159	1.85
6.97	9.27	185	1.06	7.3	160	2.21
6.82	8.89	175	1.06	7.62	153	2.16
8.93	10.13	168	0.61	8.09	147	1.85
9.13	10.26	176	-0.06	7.75	153	1.13
8.55	10.99	175	-0.94	8.05	152	-0.28
8.61	11.53	172	-1.61	8.83	142	-0.93
8.85	11.6	174	-2.11	9.58	147	-1.28
9.09	11.75	182	-2.22	9.3	152	-1.63
9.22	11.13	184	-2.44	9.99	158	-1.55
8.89	11.88	187	-2.39	11.38	167	-1.51
8	12.61	189	-2.39	11.29	167	-1.74
8.38	12.35	191	-2.39	10.51	165	-1.67
9.4	11.55	193	-2.28	10.35	167	-1.74
8.82	11.54	196	-2.44	11.11	172	-1.71
9.31	11.16	196	-2.56	10.01	172	-1.78
8.47	11.33	197	-2.56	10.29	175	-1.78
8.83	11.47	201	-2.17	10.25	179	-1.55
10.37	10.99	204	-1.78	9.81	185	-1.13
10.01	10.51	209	-0.83	8.67	184	0.19
8.78	9.57	210	0	8.09	182	0.7
8.04	8.87	202	0	7.95	180	1.05
7.76	8.89	195	0.22	8.15	170	0.89
7.34	8.99	193	-0.11	8.36	166	0.54
6.87	9.29	197	-0.17	7.97	167	0.58
6.5	9.29	204	-0.11	8.42	176	0.9
6.23	7.83	207	0.22	7.76	179	1.01
7.02	7.44	209	0.44	8.05	178	1.13
8.93	6.38	215	0.44	7.73	186	1.01
8.96	6.55	223	0.33	6.37	196	1.01
8.5	7.75	233	0.33	6.24	201	1.01
8.21	7.06	224	0.22	5.99	202	0.97
8.5	6.4	228	-0.33	6.32	193	0.31
9.69	5.52	234	-1.17	8.06	210	-0.4
9.83	5.46	234	-1.72	8.57	226	-0.55
8.45	6.74	234	-1.72	6.88	247	-1.01
7.24	7.18	234	-2.11	6.45	280	-1.13
6.93	6.19	234	-2.44	6.91	292	-1.59
6.56	4.73	234	-2.22	5.97	305	-2.51
7.91	8.78	166	0.22	7.64	139	1.49
9.03	9.88	165	0.44	8.38	138	1.09
8.64	11.29	172	0.39	8.39	147	1.01
9.49	11.25	179	0.33	8.76	154	0.78
9.68	11.51	186	0.17	9.68	158	0.7
8.79	12.21	196	0.11	10.26	166	0.9
7.57	12.24	193	0.39	10.58	170	1.09
6.7	11.59	198	0.78	11.23	171	1.49
6.16	9.45	220	0.61	9.92	177	1.41
6.38	9.04	218	0.56	7.34	202	1.28
9.79	8.27	267	0.83	7.35	207	1.24
9.35	10.58	316	1.28	7.48	262	1.45
9.82	10.48	321	0.06	10.85	299	1.69
9.87	10.04	324	-0.83	9.84	304	0.82
9.63	9.09	321	-0.5	9.27	303	0.34
10.51	9.5	323	-0.06	9.84	300	0.86
9.5	8.84	322	0.5	9.27	300	1.29
8.87	9.03	322	1.11	8.3	305	2.25
9.39	8.79	321	1.72	8.29	310	2.97
9.66	8.15	325	2.28	8.67	315	3.29
8.71	7.39	327	3.33	7.17	310	3.69
7.2	6.65	331	3.89	7.21	326	4.02
5.29	5.88	341	4	5.79	328	3.98
3.5	4.67	334	4.11	3.65	338	4.39
3.15	3.98	319	3.22	2.26	289	3.86
3.8	3.4	277	1.5	1.01	296	3.17
4.97	4.38	261	1.06	0.68	276	2.72
5.22	4.73	250	1.39	1.1	246	2.24
5.85	5.81	232	0.22	1.85	232	1.73
5.89	6.64	230	0.06	2.46	228	1.89
6.52	7.72	226	-0.89	5.63	213	-0.19
7.5	8.46	223	-1.5	6.57	209	-2.01
7.7	9.31	228	-1.22	7.06	199	-2.32
8.79	9.12	225	-1.72	7.49	203	-2.13
9.06	9.26	223	-2.33	8.3	199	-2.58
9.45	9.71	221	-2.67	9.15	200	-2.81
9.93	10.01	221	-2.44	9.06	201	-3.44
11.38	9.9	221	-2.33	8.28	201	-3.29
10.13	8.8	223	-1.61	7.13	200	-2.01
10.53	7.67	223	0	6.09	191	0.98
9.39	7.43	206	1.11	6.5	186	2.89
8.73	8.32	202	2.28	6.69	186	4.23
7.5	9.5	202	3.28	7.91	177	5.09
7.64	11.29	203	4	9.03	178	6.17
8	11.58	199	4.89	9.77	178	6.8
9.53	11.67	207	5.5	10.23	179	7.22
8.87	10.46	206	5.56	9.53	176	7.09
6.94	9.99	204	4.94	8.32	173	6.46
5.28	6.36	223	4	9.45	168	4.97
4.14	5.88	197	3.56	6.41	217	4.02
7.4	5.46	133	1.5	6.13	166	2.61
8.63	9.79	61	-4.5	4.84	73	0.67
8.6	9.16	45	-7.33	5.59	48	-2.57
8.6	8.32	45	-7.89	5.11	43	-5.41
8.33	8.03	47	-8.72	5.63	43	-6.64
8.43	7.64	34	-9.33	5.21	43	-7.25
8.66	7.59	33	-10.11	6.01	43	-8.21
8.52	7.16	31	-10.5	6.56	43	-9.19
8.34	7.46	27	-11.17	7.34	43	-9.39
7.17	7.94	29	-11.28	7.61	43	-9.67
8.17	8.1	33	-11.28	7	43	-9.85
8.54	7.22	22	-11.39	7.59	43	-9.63
8.21	7.12	18	-11.67	8.21	43	-9.78
8.92	6.65	30	-11.5	7.36	43	-9.57
7.85	6.04	21	-10.83	6.75	43	-9.29
7.85	6.14	26	-10.17	6.14	43	-7.78
7.19	5.92	36	-9	5.38	43	-6.75
7.03	5.75	42	-7.61	4.08	43	-5.99
6.05	4.88	42	-6.56	3.59	43	-4.93
5.37	4.65	50	-6.06	3.35	23	-4.3
4.36	3.46	56	-5.67	2.54	28	-4.08
4.28	3.5	53	-5.72	2.27	27	-4.19
4.65	4.26	54	-6.44	2.65	30	-4.86
4.82	4.61	64	-7.22	2.11	25	-6.32
5.94	4.75	60	-7.83	2.62	21	-6.86
5.49	5.21	75	-8.5	3.2	24	-7.14
5.81	5.73	57	-9	2.83	26	-7.36
5.91	5.66	46	-9.22	3.62	11	-7.93
4.37	3.38	34	-9.39	3.75	359	-7.97
4.07	2.96	14	-9.17	2.88	347	-7.82
4.16	4.1	5	-9.06	3.42	333	-7.57
5.13	3.92	7	-9.61	4.42	337	-7.53
5.05	5.99	341	-9.5	5.43	331	-7.86
8	7.48	345	-10.33	8.1	323	-8.21
8.14	7.58	336	-11.28	9.72	319	-8.94
8.8	10.99	342	-11.11	9.92	320	-9.39
10.65	13.41	347	-11.17	11.79	326	-9.16
12.93	13.92	350	-11.44	13.33	324	-9.22
13.28	14.74	344	-11.72	13.42	326	-9.71
12.84	14.06	341	-12.11	13.31	321	-9.6
13.7	13.25	327	-11.33	13.07	313	-9.39
13.53	14.81	323	-10.89	13.05	303	-8.38
13.83	15.85	323	-11.06	14.61	297	-8.31
14.16	16.55	325	-10.78	15.58	300	-8.7
15.01	17.42	324	-10.33	15.03	303	-8.31
15.47	17.37	327	-10.28	14.76	301	-8.24
15.58	16.01	324	-10.61	14.76	301	-8.94
15.08	15.97	322	-11.39	14.49	297	-9.81
13.2	15.12	322	-12	14.9	300	-10.36
14.37	15.36	324	-12.5	15.23	301	-10.91
14.98	15.17	327	-12.78	15.83	302	-11.29
14.11	15.49	329	-13.11	14.28	306	-11.56
15.19	14.52	331	-13.83	14.95	308	-12.16
14.86	13.27	335	-14.28	13.63	307	-12.79
13.09	13.65	339	-14.72	11.97	312	-13.22
11.8	12.79	336	-15.22	12.23	314	-13.78
10.34	11.73	333	-15.44	11.29	311	-14.21
10.78	10.98	330	-15.67	11.18	310	-14.37
9.67	11.03	325	-15.89	10.95	309	-14.47
9.96	10.79	327	-15.83	11.74	308	-14.44
11.58	11.54	329	-15.22	12.42	310	-13.98
10.96	12.62	332	-14.61	11.53	314	-13.06
10.89	13.31	330	-14.06	11.75	306	-12.19
11.79	12.21	332	-13.33	10.88	307	-11.32
11.73	11.77	329	-12.33	11.53	305	-10.6
11.96	11.3	325	-11.44	11.6	307	-9.61
11.29	12.05	325	-10.56	10.63	305	-8.38
10.61	11.4	329	-9.61	10.65	309	-7.46
10.72	12.05	340	-9.28	10.75	319	-7.42
11.3	11.22	340	-9.22	10.39	321	-7.75
11.08	10.56	350	-9.56	10.28	324	-8.31
10.38	11.07	4	-10.89	9.32	327	-9.12
9.36	9.62	8	-11.61	8.87	330	-10.26
9.39	9.35	12	-12.39	8.67	346	-11.08
9.14	9.64	12	-12.83	9.08	344	-11.63
8.87	9.62	8	-13.17	9.15	336	-11.96
7.58	7.96	11	-13.94	8.94	337	-12.43
6.76	7.26	13	-14.44	7.48	342	-13.06
7.02	7.06	13	-14.89	6.92	338	-13.68
7.13	7.61	13	-15.28	6.97	337	-14.14
7.68	7.63	358	-15.67	6.96	319	-14.57
7.88	8.56	355	-16	7.59	315	-15.04
8.33	8.75	355	-16.39	8.37	323	-15.44
7.92	8.32	2	-16.5	7.86	327	-15.41
9.58	9.29	10	-15.83	8.66	339	-14.59
9	9.91	10	-15.06	9.62	338	-13.98
8.76	10.34	3	-14.28	9.57	339	-12.92
8.54	8.8	12	-13.5	8.36	334	-11.79
7.52	7.55	16	-12.28	7.76	334	-10.74
6.82	7.53	357	-11.22	7.13	326	-9.63
7	8.45	345	-10.22	7.34	322	-8.66
8.65	8.93	351	-10.17	8.39	317	-8.07
8.92	9.35	353	-9.94	8.57	319	-8.13
9.09	8.96	350	-9.83	8.97	324	-8.24
8.87	9.32	349	-10.28	8.27	325	-8.81
8.88	8.33	347	-11.17	8.21	321	-9.81
8.96	8.41	357	-11.56	7.73	319	-10.46
7.95	7.94	1	-12.11	6.94	324	-11.29
7.71	7.44	357	-12.83	5.86	322	-11.89
7.08	6.49	351	-13.44	5.98	313	-12.56
5.91	7.35	2	-13.89	6.41	324	-12.93
6.49	6.91	359	-14.44	6.83	326	-13.26
7.06	7.5	8	-14.44	6.08	335	-13.84
6.97	7.08	14	-14.78	5.37	336	-14.41
6.23	5.72	14	-14.78	4.88	332	-14.47
5.71	5.9	11	-15.39	5.16	326	-14.86
6.54	5.57	23	-15.67	4.95	329	-15.04
6.54	6.4	36	-15	4.8	344	-14.63
4.32	4.87	34	-13.44	2.96	352	-12.29
3.62	3.02	24	-11.56	2.27	4	-9.67
2.89	2.58	27	-9.89	2.45	356	-8.1
2.93	1.76	33	-8	2.5	352	-6.61
3.19	1.89	25	-6.5	2.74	346	-5.37
3.06	1.96	35	-5.06	2.37	3	-4.04
2.26	2.44	73	-4.17	2.09	37	-2.88
2.04	1.32	101	-3.06	1.81	36	-2.32
1.35	1.53	127	-2.89	1.66	127	-1.74
1.69	2.08	147	-3.44	1.35	127	-1.67
1.71	2.29	156	-3.78	2.26	126	-2.51
2.88	3.24	150	-5.06	2.49	154	-3.82
3.75	4.75	157	-6.28	2.23	150	-4.16
3.9	5.21	161	-6.44	4.63	125	-5.66
4.82	5.89	165	-6.89	5.75	129	-6.17
5.28	7.29	159	-7.72	5.83	143	-6.68
6.07	8.57	166	-8.89	6.05	147	-7.25
5.24	9.6	176	-9.22	5.97	152	-7.78
5.8	9.02	191	-9.17	5.44	162	-8.59
6.32	8.29	193	-9.56	5.7	165	-9.08
6.98	9.38	190	-9.78	6.92	161	-9.53
6.63	9.58	197	-9.83	6.94	171	-9.78
8	9.96	193	-10.11	6.41	166	-9.84
7.59	9.25	190	-10.28	6.87	163	-9.64
6.41	8.73	191	-8.78	6.84	162	-7.1
7.02	9.22	186	-6.33	7.53	158	-4.93
7.25	9.35	186	-4.17	7.45	159	-3.11
6.78	9.75	192	-2.33	8.08	160	-1.17
6.56	9.66	190	-0.83	8.13	165	0.94
6.8	9.68	190	0.61	8.55	163	2.25
6.96	8.37	184	1.89	7.4	159	3.45
7.5	8.14	182	2.61	7.58	153	3.94
7.59	8.23	184	2.94	7.97	156	4.31
7.81	8.18	181	2.94	8.14	147	3.74
7.72	7.19	173	1.94	7.88	136	1.85
6.54	8.05	153	-0.06	7.35	134	0.58
6.74	8.36	162	-1.28	7.61	136	-0.28
6.75	7.53	170	-1.56	6.13	136	-0.44
6	7.73	176	-1.44	4.83	131	-0.63
6.41	7.25	171	-1.22	4.83	129	-0.86
6.32	6.61	166	-1.67	5.07	136	-0.86
5.73	5.88	158	-1.78	3.62	123	-0.86
5.67	5.88	152	-2.11	4.73	119	-0.86
5.77	5.95	149	-1.94	4.74	119	-1.09
5.49	5.15	145	-1.94	4.49	115	-1.05
4.92	4.26	143	-2	3.62	106	-1.17
4.58	4.1	131	-2	3.24	109	-1.28
4.14	2.78	122	-2	2.4	110	-1.09
3.07	1.92	125	-1.83	1.32	93	-0.82
2.17	0.55	73	-1.39	1.04	28	-0.4
2.6	2.46	53	-0.89	1.32	24	-0.04
3.16	3.5	77	-0.28	3.13	46	0.27
3.42	3.47	90	0.11	3.17	63	0.86
4	3.3	98	0.28	3.15	62	1.41
4.46	3.68	97	0.33	3.16	65	1.33
3.66	3.21	95	0.33	2.87	54	1.49
3.48	3.07	100	0.22	2.59	59	1.45
3.81	3.5	120	-0.06	3.1	72	1.13
3.79	2.83	129	-0.06	2.62	75	0.82
3.44	2.5	150	-0.22	1.96	91	0.62
3.22	1.9	165	-0.39	1.35	102	0.54
3.37	2.71	150	-0.5	1.56	113	0.34
3.88	3.13	148	-0.61	2.4	115	0.31
4.32	3.92	144	-0.61	3.81	126	0.12
4.67	4.05	144	-0.61	3.67	127	-0.04
4.6	4.1	144	-0.5	3.76	127	-0.17
4.09	1.42	144	-0.67	4.32	127	-0.17
5.61	0.35	144	-0.83	3.24	129	-0.17
4.6	0.35	144	-0.83	3.9	129	-0.17
3.76	0.35	144	-1.06	3.68	129	-0.13
3.56	0.35	144	-0.83	3.33	129	-0.17
4.1	0.35	144	-0.83	4.07	129	-0.17
0.64	0.35	144	-0.83	4.25	129	-0.17
0.35	0.35	144	-0.72	4.98	132	0.12
0.35	0.35	155	-0.44	5.4	154	0.62
3.92	2.84	182	0.06	6.43	159	1.29
6.04	7.04	182	0.33	5.88	155	2.57
5.58	7.24	177	1.17	5.88	140	3.66
6	6.65	173	2.67	6.32	145	4.14
6.93	7.01	163	2.67	6.98	144	4.27
6.84	6.65	163	2.94	6.23	141	4.06
6.82	6.84	159	2.83	6.06	136	3.69
6.6	6.74	153	2.28	6.25	134	3.41
7.03	7.36	152	1.39	6.69	132	2.44
6.55	8.45	161	0.94	6.21	134	1.49
6.51	7.54	166	0.5	6.21	140	1.09
5.88	8.24	176	0.33	6.01	156	1.01
6.37	7.42	185	0.22	5.61	151	0.9
5.04	7.07	193	0.22	5.15	157	0.78
5.13	7.49	192	-0.06	5.04	160	0.66
5.04	7.33	197	-0.28	5.21	159	0.54
4.45	8.14	196	-0.44	5.81	162	-0.01
3.79	8.19	193	-0.44	5.73	163	-0.16
5.46	7.67	183	-0.61	5.64	151	0.08
5.11	7.36	176	-0.72	5.1	149	0.08
5.86	8.69	168	-0.83	6.4	148	0.31
6.79	10.1	171	-0.72	6.5	140	0.62
7.22	10.34	178	0	7.78	149	0.97
8.89	10.75	170	0.11	7.77	137	1.29
9.36	10.1	169	0.78	9.08	143	2.21
9.99	11.3	167	1.33	9.62	138	2.33
10.28	10.71	175	1.56	9.33	141	2.29
9.92	8.38	175	1.39	7.4	155	2.76
7.3	9.31	165	1.5	7.43	144	2.88
8.09	9.3	172	1.72	7.91	138	2.81
8.36	9.57	172	1.33	7.53	142	2.44
8.33	7.82	190	1.22	6.58	145	2.17
6.97	9.68	277	1.17	6.18	188	2.12
7.62	13.75	308	0.06	14.05	286	1.57
11.84	14.71	312	-0.17	12.53	288	0.97
13.71	15.49	313	-0.17	14.74	289	0.78
13.56	15.51	317	-0.22	15.71	291	0.74
14.62	13.36	312	-0.72	12.62	284	0.23
13.21	12.74	303	-1.28	12.43	282	0.19
12.94	14.01	308	-1.44	12.42	281	-0.24
13.36	13.64	306	-1.94	13.5	282	-0.63
13.04	14.17	307	-2.33	13.87	285	-0.9
13.8	14.48	306	-2.72	13.65	279	-1.21
13.78	14.66	307	-3.06	12.98	280	-1.47
13.55	14.33	309	-3.11	12.68	284	-1.67
15.79	16.7	314	-2.83	14.52	285	-1.28
17.52	18.1	315	-2.61	16.17	289	-0.97
17.12	18.49	317	-2.33	17.75	289	-0.9
17.64	17.3	314	-2.11	17.04	290	-0.71
16.82	16.65	312	-1.89	15.51	290	-0.86
16.39	15.73	309	-1.83	15.63	285	-0.48
15	15.64	312	-1.44	15.41	289	-0.39
15.08	15.13	307	-1.17	15.04	287	0.38
14.37	15.36	313	-0.67	14.71	286	0.7
13.98	15.73	314	-0.67	13.96	289	1.09
12.99	14.24	315	-0.94	13.01	294	0.74
10.99	12.24	314	-1.94	11.26	288	-0.43
9.63	12.42	315	-2.72	10.1	290	-1.09
10.21	12.58	311	-3.11	9.67	288	-1.55
11.17	12.47	313	-3.39	10.84	289	-1.67
10.72	12.17	310	-3.61	10.38	284	-2.09
10.93	11.91	304	-3.22	11.17	282	-2.43
10.17	10.84	307	-3.83	11.04	285	-2.54
8.33	10.15	309	-4.39	9.25	281	-2.81
8.6	8.6	308	-5.39	8.12	280	-3.52
8.41	9.15	299	-6	8.92	270	-3.78
9.35	9.04	294	-5.33	8.79	268	-3.78
8.99	8.8	302	-4.39	7.46	269	-3.71
7.7	8.27	302	-3.67	7.19	275	-2.69
8.14	7.91	308	-3	7.16	280	-1.01
8.41	7.78	323	-1.67	6.42	285	0.71
7.1	6.56	324	0.06	6.84	291	2.05
6.61	7.46	331	1.17	7.16	303	3.04
6.23	6.21	340	1.67	6.43	315	3.53
5.38	6.43	346	1.11	6.19	323	3.66
5.29	6.19	359	0.61	6.08	333	3.62
4.73	5.13	358	0.72	6.04	339	3.33
5.1	4.75	19	0.17	5.86	344	2.57
5.26	6.04	10	-0.33	5.02	353	1.85
5.11	4.7	20	-0.83	6.1	352	0.34
4.74	4.79	28	-1.17	3.95	0	-0.44
4.4	3.83	25	-1.56	3.39	4	-0.55
4.54	4.04	24	-2.22	4.18	352	-1.28
4.11	3.53	353	-2.78	4.36	345	-1.74
4.8	3.92	356	-3	4.21	333	-2.24
4.5	4.03	22	-2.72	4.8	320	-2.73
5.55	5.72	25	-3.06	4.54	325	-2.92
5.53	5.44	15	-3.33	4.67	325	-3.33
6.36	4.79	358	-3.89	5.17	330	-3.59
6.46	4.98	353	-4.39	5.46	332	-4.12
4.91	5.46	25	-3.72	4.91	338	-4.01
4.03	6.27	49	-3.61	3.37	343	-3.41
5.34	5.89	57	-2.33	3.17	21	-1.05
5.48	4.49	57	-0.94	3.86	33	0.7
4.52	3.34	71	0.11	3.02	41	1.57
3.88	4.14	81	0.89	3.71	54	2.08
4.01	3.62	99	1.67	3.04	55	3.17
4.07	3.86	104	1.94	2.86	61	3.62
3.54	3.62	109	2.72	3.88	94	4.88
4.93	5.31	103	3.17	5.28	75	4.72
5.72	6.47	99	3.56	6.17	74	4.43
7.34	8.29	101	3.11	7.71	80	3.98
7.99	8.36	106	2.39	7.44	89	3.25
7.27	8.12	127	0.56	6.5	102	1.29
5.55	8.38	134	-0.11	5.35	112	0.16
6.31	7.91	128	-0.5	6.08	113	-0.32
6.61	7.39	108	-1.33	5.9	100	-0.86
7.26	8.27	100	-1.78	8.28	87	-0.86
7.17	8.28	102	-1.39	7.44	85	-0.04
6.76	7.46	104	-1.5	6.36	78	-0.67
5.79	7.59	109	-1.33	5.9	88	-0.67
5.38	7.22	107	-1.56	6.1	93	-0.86
4.19	6.18	115	-1.61	5.01	103	-0.71
4.58	7.21	121	-1.33	5.68	97	-0.71
5.28	7.82	119	-1.22	6.52	102	-0.17
5.77	7.58	118	-0.94	6.91	96	-0.01
6.25	7.52	119	-0.17	6.8	103	0.78
5.83	6.29	119	0.33	6.51	104	1.28
5.62	5.95	114	0.72	5.46	100	1.73
4.78	6.82	114	1.5	6.36	95	2.37
6.75	8.24	121	2.06	7.15	103	2.72
6.84	9.14	126	2.22	7.62	104	2.64
7.7	8.84	134	2.11	7.85	111	2.72
7.54	9.79	135	2.39	8.79	112	3.37
8.83	9.25	141	2.89	9.08	118	3.78
8.79	8.37	138	2.78	8.2	117	3.74
6.3	8.5	127	2.39	6.82	103	3.62
6.5	7.94	121	1.94	7.04	110	2.97
7.63	8.79	126	1.5	7.35	110	2.45
8.17	8.88	131	1.5	7.42	111	2.33
8.28	8.61	133	1.22	7.68	111	2.21
8.03	8.61	130	1	8.24	111	2.21
7.58	7.97	143	1.11	7.03	117	2.45
7.2	7	148	1.28	5.86	121	2.41
5.68	5.91	145	1.33	7.12	124	2.21
5.75	7.39	139	1.11	7.59	104	2.21
7.77	10.06	113	0.56	9.33	99	2.24
9.08	10.11	112	0.56	9.35	102	2.04
9.22	8.51	129	0.89	9.04	108	1.96
6.16	7.68	135	0.89	6.98	107	1.81
5.12	8.45	126	-0.11	7.45	92	1.88
6.19	7.75	111	-0.39	7.49	96	2.04
6.19	9.84	120	-0.39	7.92	98	1.46
7.26	13.71	122	-0.22	10.65	91	1.93
9.25	13.63	130	1.22	11.74	101	2.84
11.89	12.33	142	1.72	11.65	117	3.01
12.8	10.69	150	1.17	10.44	126	2.53
10.37	7.81	155	0.89	8.87	135	2.01
9.07	8.34	162	0.89	7.64	142	1.65
8.39	7.75	171	0.78	6.96	150	1.73
8.69	6.96	182	0.78	6.31	154	1.57
6.29	5.8	180	0.72	5.34	160	1.53
5.42	5.81	179	0.56	4.68	161	1.61
5.11	6.17	187	0.78	5.01	163	1.53
4.74	6.42	202	0.89	4.63	172	1.53
5.58	5.8	215	0.89	4.07	185	1.53
7.75	5.21	254	1.11	5.3	213	1.92
6.71	5.7	276	1	4.98	243	1.96
5.77	5.7	286	0.5	5.71	272	1.97
4.98	5.3	284	0.22	3.83	288	1.33
4.47	4.55	282	-0.11	3.66	289	1.09
3.89	4.54	279	-0.28	4.45	290	0.86
3.14	4.41	295	-0.5	5.11	287	0.54
5.54	4.47	297	-0.44	5.66	285	0.54
6.27	4.05	275	-0.17	5.79	292	0.86
5.08	4.78	315	0.39	3.94	302	1.45
3.62	4.43	302	1.22	3.34	287	2.05
2.74	3.66	304	3.44	2.5	252	2.88
2.54	3.67	267	4.39	2.82	244	3.69
3.56	3.57	268	6.22	3.65	276	5.05
3.86	3.67	315	8.22	3.44	280	6.51
2.6	4.08	310	9.06	2.89	281	8.03
1.72	4.32	291	9.33	1.54	252	8.66
1.8	4.28	271	9.17	2.29	212	9.18
3.23	4.04	239	8.83	2.65	204	9.09
5.64	4.92	248	7.11	6.15	177	6.22
7.71	5.44	216	6.06	7.62	186	3.86
8.46	8.94	209	3.33	8.14	186	2.88
7.44	9.69	206	2.5	8.21	194	2.84
9.2	9.27	213	2	9.25	195	1.73
10.83	8.84	223	2.22	8.08	193	1.81
10.79	8.96	227	1.89	6.13	212	2.53
9.54	8.48	225	2.11	6.34	206	1.89
9.96	8.01	230	2.61	6.92	192	1.69
8.6	5.99	238	1.39	5.29	199	0.98
8.04	4.83	264	1.28	4.91	198	0.62
6.09	3.72	279	1	4.82	210	0.51
6.09	2.84	270	0.61	6.46	199	0.54
5.34	2.25	269	1.06	3.53	227	1.73
3.95	3.76	197	3.11	2.41	223	3.94
1.57	2.03	162	6.94	2.91	185	6.55
2.62	3.52	148	9.33	3.47	149	9.09
5.68	5.29	133	10.56	6.33	151	11.19
7.04	6.32	157	10.94	6.93	144	11.46
6.54	6.65	165	11.11	5.98	132	11.23
6.8	7.36	146	10.28	7.07	123	11.01
7.72	8.48	146	9.67	8.09	119	10.44
7.21	7.76	136	8.89	7.64	102	9.14
7.24	8.09	124	7.5	7.88	96	7.52
